Datetime,Tweet Id,Text,Username
2022-03-08 13:11:06+00:00,1.50E+18,"Thieves go by theft, do not go by fraud.
Yogi Sarkar still using EVMs Wants to rob the mandate by rigging the machine. Now I understand why BJP is taking pride in forming the government even after being cleaned up.
Video of DCM filled with EVM machine Shivpur Vidhan Sabha, Varanasi.
@ECISVEEP https://t.co/FBWgaSysUy",SwamiPMaurya
2022-03-08 03:36:44+00:00,1.50E+18,"Hearty congratulations and best wishes to all women power on the occasion of ""International Women's Day""!
#HappyWomensDay2022",SwamiPMaurya
2022-03-07 02:56:12+00:00,1.50E+18,"Overthrow the BJP government, which is anti-farmer, anti-Dalit, anti-backward, anti-unemployed youth and anti-small and medium traders, and form the Samajwadi Party government in the state by voting heavily in the 7th and final phase of elections.",SwamiPMaurya
2022-03-07 01:31:37+00:00,1.50E+18,"In the last and seventh phase of elections in Uttar Pradesh also, clear the dust of BJP. Please give your support in forming the government of SP by voting heavily by pressing the button in front of the cycle symbol.",SwamiPMaurya
2022-03-05 12:40:38+00:00,1.50E+18,"Now a lot has happened
Vote 85, Raj 15,
Won't work, won't work.",SwamiPMaurya
2022-03-05 06:10:03+00:00,1.50E+18,"Modi ji you are great
First you campaigned for SP by cycling and now you respected SP by wearing a red alert red cap on your head.
Thank you very much .. https://t.co/CfVMR5vkAE",SwamiPMaurya
2022-03-05 06:07:48+00:00,1.50E+18,"Fuck you up,
Bulls feed the field.
Vote took cycle,
Lotus offerings.",SwamiPMaurya
2022-03-04 12:11:26+00:00,1.50E+18,"On March 10, the people of Uttar Pradesh will also take out the heat of Yogi who threatens to take out the heat and bulldozers will also run to shatter the pride of BJP leaders.",SwamiPMaurya
2022-03-03 15:52:38+00:00,1.50E+18,"In the political Mahabharata of Uttar Pradesh, 6 chakras of the Chakravyuh formed by the Kaurava form BJP have been broken, the 7th chakra will collapse on 7th March and on 10th March the entire Kaurava form BJP including Krishna as Akhilesh and Arjun as Swami, Yogi as Duryodhana will end and Pride will shatter.",SwamiPMaurya
2022-03-03 01:43:42+00:00,1.50E+18,"Respected voters of 332, Vidhan Sabha Fazilnagar are requested to vote first, then have refreshments. https://t.co/OuAoixurPs",SwamiPMaurya
2022-03-03 01:34:30+00:00,1.50E+18,All respected voters are requested to vote heavily in favor of SP by pressing the button with the election symbol cycle. https://t.co/9Iw8UdS1Pu,SwamiPMaurya
2022-03-02 14:03:56+00:00,1.50E+18,"I am requesting the people of my assembly constituency Fazilnagar not to pay heed to any rumor of opponents and vote first and then have refreshments.
Jay Bhim Jay Samajwad. https://t.co/wmpRuIqbzD",SwamiPMaurya
2022-03-02 11:44:50+00:00,1.50E+18,"Oh look, the real form of BJP.
Yogi ji, you definitely got the attack done but I am safe. https://t.co/YLpVOG9QO3",SwamiPMaurya
2022-03-01 13:07:12+00:00,1.50E+18,https://t.co/cottb79FH0,SwamiPMaurya
2022-03-01 12:24:42+00:00,1.50E+18,"While doing a roadshow on the prescribed route, the gang-banded people of the BJP vandalizing the vehicles running on me and the convoy and attacking the workers fatally is a symbol of the desperation of the BJP. I strongly condemn, democracy cannot be weakened by sticks and sticks and violence.",SwamiPMaurya
2022-02-27 15:20:57+00:00,1.50E+18,"Mr. Akhilesh Yadav ji, you should lead in the role of Shri Krishna in the battlefield of Uttar Pradesh.
I will make Arjun Rupi Swami Prasad Maurya clear the BJP from UP.
... https://t.co/Z8jOSmLWbx",SwamiPMaurya
2022-02-27 15:01:08+00:00,1.50E+18,"mother. National President, Shri Akhilesh Yadav ji addressed a huge public meeting in Fazilnagar, the storm of SP which had started from western Uttar Pradesh, today the tsunami of mass influx in Fazilnagar gave dust to the opponents and the example of forming the government of SP on March 10. established. https://t.co/26Y6l7j88t",SwamiPMaurya
2022-02-27 05:05:31+00:00,1.50E+18,https://t.co/EpdiChrlPl,SwamiPMaurya
2022-02-25 12:28:11+00:00,1.50E+18,"Addressing the election meeting organized in Gauri Shriram of Tamkuhiraj Vidhan Sabha, he appealed to the respected public present to make Samajwadi Party candidate Dr. Uday Narayan Gupta victorious by pressing the cycle button on March 3. https://t.co/4oJgYxx076",SwamiPMaurya
2022-02-24 13:46:19+00:00,1.50E+18,"Under the leadership of the National President of Samajwadi Party, Shri Akhilesh Yadav, the storm of change is going on in the Samajwadi Party Grand Alliance, in which the storm of the Bharatiya Janata Party is sure to be cleared. Today addressed a public meeting with Dr. Sanjay Chauhan ji in Thadhibhar village of Fazilnagar. https://t.co/EQG9A2jGWC",SwamiPMaurya
2022-02-23 06:37:00+00:00,1.50E+18,"After voting in Unchahar in the fourth phase of elections, he thanked the public after seeing the enthusiasm of the huge voting. Come form the government of SP, save UP from BJP.
... https://t.co/XYtYsSZNZE",SwamiPMaurya
2022-02-23 04:37:35+00:00,1.50E+18,"President of Rashtriya Kisan Manch, Pt. Shekhar Dixit ji has supported the alliance of Samajwadi Party to remove the anti-farmer BJP government and bring prosperity to the farmers and youth. Thanks a lot for that.
@ptshekhardixit https://t.co/nCw9hiM1uu",SwamiPMaurya
2022-02-23 02:35:32+00:00,1.50E+18,"To strengthen democracy,
Come vote first, have refreshments later. https://t.co/TT4TXltupS",SwamiPMaurya
2022-02-22 14:46:30+00:00,1.50E+18,"There is an appeal to the people of the state to vote maximum in the fourth phase on February 23 and strengthen democracy.
I am also located in front of Unchahar Kotwali (Rae Bareilly) booth no. I will vote at 10:00 am in 351, primary school.
... https://t.co/6UUQzXwtDl",SwamiPMaurya
2022-02-22 13:41:08+00:00,1.50E+18,"mother. Prime Minister,
Many thanks for promoting the cycle to make the Samajwadi Party win. We also say vote for the cycle, form the government of SP.
Save UP from Yogi.
... https://t.co/7dnJy3vhGX",SwamiPMaurya
2022-02-22 13:28:47+00:00,1.50E+18,"Cycle is an accessible ride for the poor, laborers, farmers, common man, students and youth. The statement of the Prime Minister that ""the cycle belongs to terrorists, from which bombs explode"", is a gross insult to the people of the state and the country. He should apologize to the people of the country.",SwamiPMaurya
2022-02-22 05:46:14+00:00,1.50E+18,https://t.co/Eu8dOes06q,SwamiPMaurya
2022-02-21 14:21:57+00:00,1.50E+18,"mother. Asking for votes by Prime Minister Modi in lieu of eating salt is not only an insult to the poor but also the cost of democracy. Do they not know that the salt or whatever they eat is also the hard earned money of the people of the country. If they had known the price of salt, they would not have sold it to government institutions.",SwamiPMaurya
2022-02-21 13:36:04+00:00,1.50E+18,"Saying by Shri Amit Shah (Union Home Minister) that we will give Smartphone, Tablet and Laptop when students take admission after 12th pass. This shows how educated the people of BJP are or it can also be a sample of new education policy. https://t.co/44fAoJ3QOD",SwamiPMaurya
2022-02-20 17:13:54+00:00,1.50E+18,"The policy of the BJP government is to make people poor and helpless, then 5 kg in front of them. Grab votes by showing favor by giving rice and toilets. If the government had given one job to every household in government sectors, it would not have needed the mercy of the government. Not given a job, it is making fun of poverty separately.
, https://t.co/Fg4ISKTo71",SwamiPMaurya
2022-02-20 16:54:45+00:00,1.50E+18,"Terrorists are terrorists, they do not have any class, caste, religion. They should be abolished in the interest of society and nation, but it is a matter of shame that there is only BJP government in the state and country, but still they are not being eradicated, why? The answer also has to be given to Modi ji and Yogi ji only.",SwamiPMaurya
2022-02-19 06:57:13+00:00,1.49E+18,"The death of senior socialist thinker and Leader of Opposition, Legislative Council, former cabinet minister, Ahmed Hassan ji during treatment at Ram Manohar Lohia Institute is very sad and a great loss to the socialist movement.
My heartfelt condolences to him and my condolences to the family members. https://t.co/CtOgHJYgKz",SwamiPMaurya
2022-02-17 12:07:24+00:00,1.49E+18,"Humble tribute to the strong voice of the poor and downtrodden, a symbol of social harmony and a skilled politician, former Chief Minister of Bihar Jan Nayak Karpoori Thakur ji on his death anniversary. https://t.co/9QAAMRFeZ1",SwamiPMaurya
2022-02-17 03:50:45+00:00,1.49E+18,"It is very sad to hear about the death of 13 people and injuries to others due to falling in the well during the Manglik program of Shri Parmeshwar Kushwaha ji in Nebua Naurangiya.
My deepest condolences to the families of the deceased in this sad moment and I wish the injured a speedy recovery.",SwamiPMaurya
2022-02-16 03:22:15+00:00,1.49E+18,https://t.co/NnKw5su1sX,SwamiPMaurya
2022-02-15 05:03:11+00:00,1.49E+18,"Hearty congratulations to all on the birth anniversary of Hazrat Ali, an icon of Karmayodha, justice.",SwamiPMaurya
2022-02-14 18:45:26+00:00,1.49E+18,"Of those who remove the heat (Yogi), the people started taking out the heat.
... https://t.co/GMzEITfl5y",SwamiPMaurya
2022-02-14 13:32:07+00:00,1.49E+18,https://t.co/e8UAefCC1A,SwamiPMaurya
2022-02-13 04:51:28+00:00,1.49E+18,https://t.co/rZeq4QRqP2,SwamiPMaurya
2022-02-12 17:04:51+00:00,1.49E+18,"Haji Ibrahim Rizvi, Alaihi Rahma, laying a chadar at the tomb of Pipra Kanak. https://t.co/AzJ258Rl0m",SwamiPMaurya
2022-02-10 03:39:44+00:00,1.49E+18,Appeal... https://t.co/BRjcQphTl7,SwamiPMaurya
2022-02-09 13:35:09+00:00,1.49E+18,"The hands have definitely met, but the distance of hearts
Is clearly visible.
Modi ji&lt;---------&gt;Yogi ji
... https://t.co/jq6BxKPc99",SwamiPMaurya
2022-02-08 13:26:23+00:00,1.49E+18,"Today, addressing the people present in the Saini conference program organized in Kasba Lavad in favor of Atul Pradhan, the candidate of the alliance of SP and National Lok Dal from Sardhana area of ​​Meerut, on February 10, by pressing the button in front of the cycle, appealed to make him victorious by huge votes. did. https://t.co/t5sL2v2SW8",SwamiPMaurya
2022-02-06 06:48:09+00:00,1.49E+18,"Swara Nightingale, 'Bharat Ratna' Respected Lata Mangeshkar ji's demise is extremely sad and an irreparable loss to the art and music world.
She will always be immortal in her songs of patriotism and an inspiration for the country.
Heartfelt tribute to him. https://t.co/XvKUKhnn6u",SwamiPMaurya
2022-02-04 14:18:39+00:00,1.49E+18,"Today the process of nomination was completed, with which this nomination, determined for empowerment and prosperity, will support the voice of social justice in the state along with the all-round development of Dalits, backward, farmers, unemployed youth, small-small, medium-class traders and Fazilnagar area. Will elevate https://t.co/ajv5WykIVm",SwamiPMaurya
2022-02-03 15:47:59+00:00,1.49E+18,"Heartfelt thanks for the historic welcome by respected people and workers, public representatives and enthusiastic public support from all of you in the assembly constituency of Fazilnagar.
#bismenBicycle https://t.co/KFihRedXuw",SwamiPMaurya
2022-02-03 06:57:52+00:00,1.49E+18,"There will be revolution of social justice~ There will be change in twenty.
#BiseMeBicycle https://t.co/08rInissPc",SwamiPMaurya
2022-02-02 09:11:56+00:00,1.49E+18,"Many congratulations and thanks to the National President, Shri Akhilesh Yadav ji for giving him the opportunity to serve the Fazilnagar assembly constituency and the people of Fazilnagar by making him a candidate for the Fazilnagar assembly. https://t.co/hFAzMMHLup",SwamiPMaurya
2022-02-02 07:44:00+00:00,1.49E+18,"""Many congratulations to the people of Padrauna for their love, affection and blessings.
Your respect and place was always in my heart, is in my heart, will remain in my heart.",SwamiPMaurya
2022-02-01 08:21:02+00:00,1.49E+18,"This budget presented by the central government is anti-village-poor, farmers, laborers, unemployed youth. No arrangement has been made to make their standard of living better and empowered.
,",SwamiPMaurya
2022-04-06 12:46:12+00:00,1.51E+18,https://t.co/Bavr1pikaO,yadavakhilesh
2022-04-05 10:09:32+00:00,1.51E+18,"The crime rate has doubled in the second term of the BJP in UP. The incidents of bank robbery, locker theft, rape, bullet case and murder are increasing continuously and the coercion of criminals is at its peak.

Bullet train of crime is running in UP. https://t.co/cPNNozd9rh",yadavakhilesh
2022-04-05 08:04:34+00:00,1.51E+18,https://t.co/m1y2KrOCdi,yadavakhilesh
2022-04-05 05:22:40+00:00,1.51E+18,"In today's inflationary era, companies are recovering the increasing cost from the public but are not reducing their profit.

The role of the government in a democracy is not to rule, but to make such policies, which control for the public interest, so that no one can exploit and oppress the public.

BJP has become a company. https://t.co/0OIXioJfHg",yadavakhilesh
2022-04-05 04:12:49+00:00,1.51E+18,"If even a small part of the amount spent in false advertisements of false medical achievements in UP had been continuously spent on improved medical services during the time of SP, then today in BJP's rule, people are suffering due to lack of stretcher and ambulance. The lives that are being lost could have been saved. https://t.co/De892bcDUb",yadavakhilesh
2022-04-03 12:53:21+00:00,1.51E+18,"The news of a farmer committing suicide by consuming poison, writing a suicide note against the Nagar Panchayat in Subhashnagar, Kanpur countryside, is very saddening to protest against the digging of the field by the Nagar Panchayat.

The victim's family should get immediate compensation and justice.

After Lakhimpur in BJP government, now Kanpur .. when will this cycle stop? https://t.co/dpk9BhKAlY",yadavakhilesh
2022-04-03 07:58:11+00:00,1.51E+18,Best wishes to DMK for their new office in Delhi! https://t.co/aDECiAmzIJ,yadavakhilesh
2022-04-03 05:39:07+00:00,1.51E+18,"Under the rule of BJP, there is economic insecurity due to unemployment, poverty and unemployment, even now whatever money is left in the bank of the people is being robbed either outside or inside the bank. Theft is happening even from the locker.

Now the public is very concerned about the security of important papers and jewelry kept in the bank-locker. https://t.co/Xo0rUqSXs6",yadavakhilesh
2022-04-03 03:39:44+00:00,1.51E+18,"Hundreds of salutes and humble tributes to the founder of the Maratha Empire, the great warrior Veer Shiromani Chhatrapati Shivaji Maharaj on his death anniversary. https://t.co/bujhfDwCGo",yadavakhilesh
2022-04-02 14:05:53+00:00,1.51E+18,"Heartiest congratulations on the holy month of 'Ramadan', which gives the message of mutual harmony, love, brotherhood and humanity!",yadavakhilesh
2022-04-02 06:09:13+00:00,1.51E+18,"The public is saying that 80 paise per day or about 24 rupees. If the price of petrol keeps increasing month by month, then the next elections which will be held in November-December, meanwhile, in 7 months the price will be around Rs 175. Will increase means petrol will increase from today's Rs 100 to Rs 275. liters will be

This is the math of BJP's inflation!",yadavakhilesh
2022-04-02 02:12:56+00:00,1.51E+18,Hearty congratulations and best wishes for the new year and Chaitra Navratri to all the state and countrymen.,yadavakhilesh
2022-04-01 16:28:33+00:00,1.51E+18,https://t.co/7swX8lZr7L,yadavakhilesh
2022-04-01 16:28:14+00:00,1.51E+18,"The incident of fire in Sikanderpur village, Thana Chakia of Chandauli is very sad.

Government should tell who will compensate for the loss caused in this accident? https://t.co/Wp5J8ricC3",yadavakhilesh
2022-04-01 13:06:52+00:00,1.51E+18,BJP 2.0 https://t.co/olKp2C81UH,yadavakhilesh
2022-04-01 03:53:49+00:00,1.51E+18,https://t.co/dBCDen1Via,yadavakhilesh
2022-03-31 03:35:34+00:00,1.51E+18,"It is a very negative thing in the rule of BJP government that the one who gives news of crime, wreaks havoc on him.

The 'fourth-pillar' should be free from the fear of detention. https://t.co/MHDqzaEnG6",yadavakhilesh
2022-03-30 11:28:11+00:00,1.51E+18,Perhaps the Chief Minister's intention is that not 8-10 times… Papers have been leaked more than that. https://t.co/7wavLM7JRs,yadavakhilesh
2022-03-30 08:24:12+00:00,1.51E+18,"Even in the second innings of the UP BJP government, the business of leaking papers continues unabated. The youth are saying that the BJP government, which has failed to provide employment, deliberately does not want to allow any examination to be completed.

To show this paper mafia on its paper, the BJP government should only get a bulldozer of paper. https://t.co/IMR4wC9KQ5",yadavakhilesh
2022-03-30 06:04:11+00:00,1.51E+18,"There are just a hundred excuses for increase in prices
The truth is they have their own treasures to fill https://t.co/RfTEPJZSUX",yadavakhilesh
2022-03-29 13:32:45+00:00,1.51E+18,https://t.co/SyUb0B746M,yadavakhilesh
2022-03-29 13:32:23+00:00,1.51E+18,https://t.co/gjf71ftMbv,yadavakhilesh
2022-03-29 13:26:09+00:00,1.51E+18,"Congratulations and hearty congratulations to Vidhan Sabha Speaker Shri Satish Mahana ji!

As Leader of the Opposition, it is my belief that in his tenure, democratic justice will reach new heights and we will get a free opportunity to criticize the policies and actions of the government and raise voice for the aspirations of the people.",yadavakhilesh
2022-03-28 13:05:45+00:00,1.51E+18,https://t.co/N8eIxkbvpO,yadavakhilesh
2022-03-28 13:05:41+00:00,1.51E+18,Today in the Legislative Assembly. https://t.co/QFtBlFeH9F,yadavakhilesh
2022-03-28 10:19:28+00:00,1.51E+18,https://t.co/KtZpV6tYIq,yadavakhilesh
2022-03-28 10:19:25+00:00,1.51E+18,"The new BJP government of UP is being congratulated by the robbery of Rs 25 lakhs of petrol pump in Ghaziabad and the murder of ration dealer in Bijnor.

Under the rule of BJP, the government is looting people with petrol and the fearless criminals of UP's petrol pumps. People are asking, what is this mutual relation. https://t.co/EqVIlQ9EyC",yadavakhilesh
2022-03-27 07:30:54+00:00,1.51E+18,"Frustrated by the lack of hearing from the police in Jhansi, it is sad that the complainant, who is troubled by molestation, is forced to eat poison. Security should be the first indicator of law and order. https://t.co/YKh5gETbEJ",yadavakhilesh
2022-03-27 02:59:50+00:00,1.51E+18,"Founder member and senior leader of SP, Late. Heartfelt tributes to Beni Prasad Verma ji on his death anniversary. https://t.co/fuGfzfKdpk",yadavakhilesh
2022-03-26 15:17:52+00:00,1.51E+18,https://t.co/B34PzJUAPe,yadavakhilesh
2022-03-26 15:17:48+00:00,1.51E+18,https://t.co/yHkhF8I3TK,yadavakhilesh
2022-03-26 15:17:38+00:00,1.51E+18,"Taking a pledge today 'One Hundred Eleven' of SP
Our goal is to fight on public issues https://t.co/JXoXLyFwr3",yadavakhilesh
2022-03-25 12:11:50+00:00,1.51E+18,"Congratulations to the new government that it is taking oath in the stadium built by SP. Pledge should be taken not only to form the government, but also of true service to the people.",yadavakhilesh
2022-03-25 06:06:08+00:00,1.51E+18,"Judicial cognizance should be taken immediately in the case of Additional District Judge Shri Manoj Kumar Shukla against the injustice being done in UP. When this is happening to the persons associated with the court, what will happen to the general public. This is the worst example of a poor law and order situation.

People want justice, not JCB! https://t.co/ZcXZMg7sKU",yadavakhilesh
2022-03-24 05:42:48+00:00,1.51E+18,https://t.co/W6nV7riUe4,yadavakhilesh
2022-03-23 08:03:59+00:00,1.51E+18,"Crores of people of UP have given us the mandate of 'people's movement' by giving us a moral victory in the assembly. To honor this, I will represent Karhal and will always be committed for the progress of Azamgarh.

This sacrifice is necessary for the struggle against inflation, unemployment and social injustice. https://t.co/22HJpZnBEv",yadavakhilesh
2022-03-23 05:13:05+00:00,1.51E+18,"Spiritual tribute to the great revolutionary 'Shaheed-e-Azam Bhagat Singh ji, Rajguru ji and Sukhdev ji' on their martyrdom day.",yadavakhilesh
2022-03-22 09:47:43+00:00,1.51E+18,https://t.co/RuFdjudetW,yadavakhilesh
2022-03-22 08:43:45+00:00,1.51E+18,https://t.co/VvdLItvfHe,yadavakhilesh
2022-03-22 08:34:10+00:00,1.51E+18,"Expecting to protect democracy under BJP rule… is to find stars in the day.

This is a very condemnable form of muscle power, either the form will not be allowed to be filled or the election will be affected or the results will be affected.

Fear of defeat crushes public opinion.",yadavakhilesh
2022-03-22 04:14:13+00:00,1.51E+18,"Another gift of inflation given by the BJP government to the public… LPG cylinder in Lucknow was near a thousand and in Patna beyond a thousand!

Election ends, inflation begins… https://t.co/JUROJtgwTr",yadavakhilesh
2022-03-21 15:19:37+00:00,1.51E+18,Walk carefully on the Purvanchal Expressway… https://t.co/zJdHxglfE7,yadavakhilesh
2022-03-21 07:10:09+00:00,1.51E+18,"It is not easy to say the situation of the world in the language of emotion
For the sake of humanity, it is very important for poetry to be alive.

On 'World Poetry Day', 100% creative wishes to all the poet hearted persons and their expressions of the country and the world!

Write meaningful…keep writing…

#WorldPoetryDay https://t.co/di6TjO5qFt",yadavakhilesh
2022-03-21 06:47:40+00:00,1.51E+18,"Hearty congratulations to the three sisters Priya, Geeta and Ritu Yadav of Haryana who participated in the World Taekwondo Championship and best wishes for their victory.

Promoting sports leads to the development of a healthy body as well as a healthy mindset and positive competition. https://t.co/F4WPst9Dzq",yadavakhilesh
2022-03-21 06:20:55+00:00,1.51E+18,"In the first multidimensional poverty index (MPI) of NITI Aayog under the BJP rule, UP is among the three poorest states in the country; UP ranks third in the highest malnutrition rate and in the category of child and adolescent mortality, UP is in the worst position in the whole country.

These are the badges of failure of the BJP government. https://t.co/zgnZJEkFB0",yadavakhilesh
2022-03-20 05:17:02+00:00,1.51E+18,Tributes and tributes to the immortal martyr Veerangana Rani Avantibai Lodhi ji on her death anniversary. https://t.co/f2WgsKrNch,yadavakhilesh
2022-03-19 09:17:10+00:00,1.51E+18,With Karhal's workers. https://t.co/GlH9Y6gsfl,yadavakhilesh
2022-03-19 07:45:30+00:00,1.51E+18,"The BJP government has tried to suppress the voice raised in the true journalism and public interest of Agra-based journalist Gaurav Agarwal with physical torture.
Journalists across the country come together against this harassment!

There should be an immediate judicial inquiry!

This is a very condemnable conspiracy to convert the 'fourth pillar' of democracy into 'thothe pillar'. https://t.co/a0m2fofOkH",yadavakhilesh
2022-03-18 14:31:04+00:00,1.50E+18,Happy Shab-e-Barat!,yadavakhilesh
2022-03-18 14:19:38+00:00,1.50E+18,https://t.co/fd2rIB6iyL,yadavakhilesh
2022-03-18 14:19:33+00:00,1.50E+18,Today's Holi is full of flowers. https://t.co/DArkUuVm09,yadavakhilesh
2022-03-18 05:49:08+00:00,1.50E+18,Happy Satrangi Holi to all… Happy Satyarangi Holi! https://t.co/fWYTaMok3A,yadavakhilesh
2022-03-16 16:32:40+00:00,1.50E+18,https://t.co/fzk3iHUyom,yadavakhilesh
2022-03-16 16:32:36+00:00,1.50E+18,"Tributes paid to late Mahendra Verma ji, brother of former minister Shri Narendra Verma ji!

Condolences expressed to the bereaved family members.

Heartfelt tribute! https://t.co/jTQtKs8hKu",yadavakhilesh
2022-03-16 10:20:02+00:00,1.50E+18,"You will meet bulls in the journey… If you can walk, then walk…
It is very difficult to travel in UP if you can walk! https://t.co/ZunRV6qlPa",yadavakhilesh
2022-03-16 04:34:31+00:00,1.50E+18,"Infinite congratulations and best wishes to the newly elected Chief Minister of Punjab, Shri Bhagwant Mann ji for the oath ceremony!

It is hoped that under his able leadership, the crops of progress, brotherhood and new outlook will flourish in Punjab. https://t.co/fVgUGrbCX1",yadavakhilesh
2022-03-15 12:32:13+00:00,1.50E+18,https://t.co/NUpFqCJIvl,yadavakhilesh
2022-03-15 06:01:38+00:00,1.50E+18,"In the postal ballot, the SP-Alliance got 51.5% votes and according to them the victory of the SP-Alliance in 304 seats is telling the truth of the election.

Thank you to every true government employee, teacher and voter who cast the postal ballot who voted for us honestly.

Remember the ruling, deceit does not give strength!",yadavakhilesh
2022-03-15 05:04:00+00:00,1.50E+18,"Many salutes to Bahujan hero, Manyavar Kanshi Ram ji, who fought for life for the dalits, victims, oppressed, on his birth anniversary.",yadavakhilesh
2022-03-12 10:20:03+00:00,1.50E+18,"Senior socialist leader and former minister Shri Narendra Verma's elder brother Shri Mahendra Verma ji passed away, very sad!

Condolences to the bereaved family members.

May God give peace to the departed soul.

Heartfelt tribute! https://t.co/ieYEk0Gc6D",yadavakhilesh
2022-03-12 05:06:24+00:00,1.50E+18,"An election officer talked to someone about the replacement of EVM, the audio recording of which is going on on social media, Mr. The Supreme Court and the President should take cognizance of it and the government should immediately give complete protection to the person concerned.

The life of a single person is more important to us than forming the government.",yadavakhilesh
2022-03-11 05:34:57+00:00,1.50E+18,"Hearty congratulations to all the winning MLAs of the SP-Alliance! All the new MLAs should fulfill their 100% responsibility of serving and helping the public.

Thanks to every single student, unemployed youth, teacher, education friend, woman, supporter of old pension, farmer, laborer and professional who reposed faith in us.",yadavakhilesh
2022-03-11 02:58:58+00:00,1.50E+18,"Hearty thanks to the people of UP for increasing our seats by two and a half times and vote percentage by one and a half times!

We have shown that BJP seats can be reduced. This reduction of BJP will continue unabated. More than half the confusion and delusion has been cleared, the rest will happen in a few days.

The struggle for public interest will win!",yadavakhilesh
2022-03-10 03:11:57+00:00,1.50E+18,"The test is yet to be done
Time has come now for 'decisions'

Heartfelt thanks to each and every worker, supporter, leader, office bearer and well wisher of SP-gathbandhan for being alert and consciously active day and night at the counting centers!

'Sepoys of democracy' return only with a certificate of victory!",yadavakhilesh
2022-03-09 17:45:46+00:00,1.50E+18,https://t.co/pdfkEpzY4G,yadavakhilesh
2022-03-09 17:40:18+00:00,1.50E+18,https://t.co/V6KQw45rOl,yadavakhilesh
2022-03-09 11:56:18+00:00,1.50E+18,"Treat the counting centers as the 'pilgrimage of democracy' and go there and persevere and make every conspiracy by the ruling party to manipulate the election results impossible!

The SP-Alliance is winning, that's why the BJP is trying to rigging.",yadavakhilesh
2022-03-09 09:15:30+00:00,1.50E+18,"I am writing thinking that maybe the conscience will wake up
Have become uninformed, don't know why some news are new",yadavakhilesh
2022-03-08 14:26:32+00:00,1.50E+18,"From today, every youth, every voter should fortify the counting center to protect the vote for the next 3 days and sing the slogans of freedom with drums and chants. Like farmers, the anchors of democracy will be set up for them and the world will see how democracy is saved.

Public power will not bow before political muscle power. https://t.co/HoRz56H36c",yadavakhilesh
2022-03-08 13:32:56+00:00,1.50E+18,"The news of EVM being caught in Varanasi is giving a message to every assembly of UP to be alert.

All the candidates and supporters of SP-alliance should be ready with their cameras to thwart the attempt of rigging in the counting of votes.

To protect youth democracy and future, become soldiers in counting of votes!",yadavakhilesh
2022-03-08 04:41:36+00:00,1.50E+18,"Warm wishes and congratulations on International Women's Day!

Women should be strong, strong and safe, this should be the resolve of all of us and also committed efforts.

The era of 'Neo-Nari' is knocking… https://t.co/LLcA7jkR83",yadavakhilesh
2022-03-07 14:45:14+00:00,1.50E+18,"Many thanks to all the voters and especially the youth for taking the victory of the SP-Alliance far ahead of the majority in the seventh and decisive phase!

We are forming the government! https://t.co/cAcLBHM8x5",yadavakhilesh
2022-03-07 02:23:19+00:00,1.50E+18,"For the new launch, cast your vote in the seventh and final phase today, as well as inspire other voters to use their franchise properly!

The higher the vote, the stronger the democracy. https://t.co/VCFWWc1y81",yadavakhilesh
2022-03-06 10:08:37+00:00,1.50E+18,"No more waiting for five years job
There will be revolution to remove BJP in UP

Students going from Allahabad to Purvanchal after taking a pledge to vote against the BJP will no longer wait for jobs for the next five years. https://t.co/ApIFuaOtJt",yadavakhilesh
2022-03-05 13:40:58+00:00,1.50E+18,"Agitating for social justice, Shri Kunwar Fateh Bahadur ji (R.IAS, former Principal Secretary Home) has given strength to SP's effort to save equality and equality and Ambedkar's constitution by coming with SP.

Ambedkarites come together, press the cycle button, make SP-Alliance win! https://t.co/wGd23CD1Of",yadavakhilesh
2022-03-05 05:25:20+00:00,1.50E+18,"In the matter of bringing the dead body of the student killed in Ukraine, it is highly condemnable the statement of the insensitive BJP MLA that the space in the ship can accommodate eight people.

The government should bring the dead body with respect and make it clear how the students whose course has remained incomplete in Ukraine will be completed now.",yadavakhilesh
2022-03-04 15:30:08+00:00,1.50E+18,This historic journey of Kashi ki Raat will lead to a new 'Subah-e-Banaras' of political consciousness… https://t.co/emO9wrTpAd,yadavakhilesh
2022-03-04 05:33:28+00:00,1.50E+18,Bulldozer Baba will now play with 'Bull and Dog' empty-handed… https://t.co/AJy2JiwTbr,yadavakhilesh
2022-03-03 15:09:04+00:00,1.50E+18,Today 'Toofani' public meeting of Shri Toofani Saroj ji in Jaunpur. https://t.co/mx620bh323,yadavakhilesh
2022-03-03 13:47:37+00:00,1.50E+18,https://t.co/by71rvAFyE,yadavakhilesh
2022-03-03 13:47:35+00:00,1.50E+18,"Will shed Ganga of 'unprecedented' development in Purvanchal
We will make our Purvanchal 'Abhuta Purvanchal'! https://t.co/DUlaJ1JwpF",yadavakhilesh
2022-03-03 03:39:48+00:00,1.50E+18,"The higher the vote, the stronger the democracy.

Cast your vote in the sixth phase today, as well as inspire other voters to use their franchise wisely! https://t.co/YtNVyXvTme",yadavakhilesh
2022-03-02 17:30:59+00:00,1.50E+18,https://t.co/3WI7RsQfY7,yadavakhilesh
2022-03-02 17:30:53+00:00,1.50E+18,https://t.co/MgzTv19icp,yadavakhilesh
2022-03-02 17:30:48+00:00,1.50E+18,BJP is not a double engine - there is a government with double anjan… Anjan means people who cheat by throwing kajal and soot. https://t.co/y7edixDaIg,yadavakhilesh
